POSITION_WRT_HXB2,MEDIAN_PAIRWISE_DISTANCE_BETWEEN_STANDARD_REFS
5197,0.400677376
5198,0.40039087
5199,0.400710479
5200,0.401040164
5201,0.401060517
5202,0.401136601
5203,0.401280198
5204,0.401473954
5205,0.401653639
5206,0.401859784
5207,0.402309222
5208,0.402592234
5209,0.402859682
5210,0.403060022
5211,0.403520194
5212,0.403989984
5213,0.404417813
5214,0.404911337
5215,0.405564386
5216,0.406260519
5217,0.407029584
5218,0.407661774
5219,0.40837214
5220,0.409003152
5221,0.409659727
5222,0.410350032
5223,0.411108841
5224,0.411728492
5225,0.412429444
5226,0.413196012
5227,0.413234088
5228,0.413423028
5229,0.413132869
5230,0.413301048
5231,0.413568202
5232,0.414088279
5233,0.413769998
5234,0.41353978
5235,0.413301309
5236,0.413063966
5237,0.412624313
5238,0.412171754
5239,0.411901212
5240,0.412040054
5241,0.411668959
5242,0.411316597
5243,0.410947011
5244,0.410617754
5245,0.410276092
5246,0.40992536
5247,0.409612649
5248,0.40933867
5249,0.409085573
5250,0.408742359
5251,0.408440105
5252,0.408104611
5253,0.407855029
5254,0.407651503
5255,0.40742919
5256,0.407211858
5257,0.406893128
5258,0.406615144
5259,0.406367399
5260,0.406122949
5261,0.405940266
5262,0.405753587
5263,0.405821817
5264,0.40564457
5265,0.405467253
5266,0.405178862
5267,0.40494049
5268,0.404739393
5269,0.404473627
5270,0.404194564
5271,0.403891248
5272,0.403677784
5273,0.403346764
5274,0.402995927
5275,0.402834758
5276,0.402710623
5277,0.402532438
5278,0.402361288
5279,0.402106939
5280,0.402024857
5281,0.401729694
5282,0.401451693
5283,0.401202705
5284,0.400826457
5285,0.400546804
5286,0.400251316
5287,0.400126839
5288,0.400038371
5289,0.399916848
5290,0.399699713
5291,0.399460633
5292,0.399335483
5293,0.398994555
5294,0.398572662
5295,0.398147869
5296,0.397730071
5297,0.397314775
5298,0.396847753
5299,0.396408955
5300,0.396004498
5301,0.395602567
5302,0.395161207
5303,0.394710572
5304,0.394265477
5305,0.39386242
5306,0.393449485
5307,0.393043823
5308,0.392625101
5309,0.39219432
5310,0.391824906
5311,0.391435415
5312,0.391054095
5313,0.390678452
5314,0.390203958
5315,0.389828441
5316,0.389401761
5317,0.388942168
5318,0.388480705
5319,0.387979567
5320,0.387517236
5321,0.387118116
5322,0.386699967
5323,0.386255177
5324,0.385821482
5325,0.385368408
5326,0.38493919
5327,0.384497406
5328,0.384056148
5329,0.38363994
5330,0.383315132
5331,0.382971676
5332,0.382503234
5333,0.382024216
5334,0.381556367
5335,0.381093811
5336,0.380624107
5337,0.380216963
5338,0.379720089
5339,0.379257246
5340,0.378722953
5341,0.378344356
5342,0.377859514
5343,0.377554874
5344,0.377319839
5345,0.377009269
5346,0.37669591
5347,0.376087838
5348,0.375759747
5349,0.375430676
5350,0.375075705
5351,0.374696919
5352,0.374359243
5353,0.374000186
5354,0.373585099
5355,0.373207518
5356,0.372769429
5357,0.372378897
5358,0.371940677
5359,0.371452524
5360,0.371033088
5361,0.370610873
5362,0.37013902
5363,0.369679813
5364,0.36922885
5365,0.368773984
5366,0.368306795
5367,0.367845503
5368,0.36737594
5369,0.36698739
5370,0.366618325
5371,0.36621406
5372,0.365727488
5373,0.365284147
5374,0.364849451
5375,0.36449451
5376,0.364107429
5377,0.363702761
5378,0.363228799
5379,0.362714132
5380,0.362444814
5381,0.362076504
5382,0.361772844
5383,0.361494122
5384,0.361222792
5385,0.360781639
5386,0.360483999
5387,0.360162066
5388,0.359841094
5389,0.359556469
5390,0.359172146
5391,0.358759387
5392,0.3581268
5393,0.35751464
5394,0.356887285
5395,0.356255733
5396,0.355664178
5397,0.355075219
5398,0.35445202
5399,0.353968009
5400,0.35356395
5401,0.353116236
5402,0.352698138
5403,0.352281206
5404,0.351896852
5405,0.351568375
5406,0.351203782
5407,0.3509201
5408,0.350749895
5409,0.350595324
5410,0.350409427
5411,0.350112268
5412,0.349832153
5413,0.349549368
5414,0.34928499
5415,0.3490058
5416,0.348703868
5417,0.348476378
5418,0.348248996
5419,0.348017179
5420,0.34786263
5421,0.34767027
5422,0.3474812
5423,0.34729016
5424,0.347043826
5425,0.346796108
5426,0.346579708
5427,0.346385408
5428,0.346206576
5429,0.346029194
5430,0.345867596
5431,0.345561554
5432,0.345159072
5433,0.344949889
5434,0.344697992
5435,0.344434527
5436,0.344131959
5437,0.343853216
5438,0.343561411
5439,0.343207998
5440,0.342835388
5441,0.342505701
5442,0.342126743
5443,0.341827199
5444,0.341489495
5445,0.341210737
5446,0.34089359
5447,0.340684423
5448,0.340517928
5449,0.340210096
5450,0.339895122
5451,0.339570397
5452,0.339291549
5453,0.339042678
5454,0.338755381
5455,0.338484391
5456,0.338195291
5457,0.33788636
5458,0.337694731
5459,0.337441751
5460,0.337186901
5461,0.336898673
5462,0.336627672
5463,0.336364177
5464,0.336153479
5465,0.335818754
5466,0.33553413
5467,0.335246644
5468,0.334961896
5469,0.334680004
5470,0.334361038
5471,0.334010118
5472,0.333693549
5473,0.333451855
5474,0.333157349
5475,0.332877848
5476,0.332557534
5477,0.33221221
5478,0.331915032
5479,0.331674706
5480,0.331370816
5481,0.331151969
5482,0.331084814
5483,0.331083243
5484,0.330761543
5485,0.330508588
5486,0.330259468
5487,0.329983267
5488,0.329744064
5489,0.329424391
5490,0.329130345
5491,0.328879086
5492,0.328614178
5493,0.32865902
5494,0.328453622
5495,0.328123219
5496,0.327912665
5497,0.327597141
5498,0.32726717
5499,0.327254431
5500,0.326918397
5501,0.326657752
5502,0.32635868
5503,0.326356185
5504,0.325983332
5505,0.325548595
5506,0.325131754
5507,0.324769184
5508,0.324378159
5509,0.324017905
5510,0.323729879
5511,0.323464067
5512,0.323153222
5513,0.322819466
5514,0.322484365
5515,0.322126249
5516,0.321584525
5517,0.320952689
5518,0.320227358
5519,0.319614756
5520,0.319040945
5521,0.318479435
5522,0.317930908
5523,0.317358315
5524,0.316586556
5525,0.315907082
5526,0.315189502
5527,0.31451962
5528,0.31395586
5529,0.313349686
5530,0.313251156
5531,0.31274381
5532,0.312140528
5533,0.311663656
5534,0.311527995
5535,0.311428645
5536,0.311299362
5537,0.311139691
5538,0.311076524
5539,0.310993294
5540,0.310928393
5541,0.310425722
5542,0.310359806
5543,0.310255007
5544,0.310198796
5545,0.310132589
5546,0.310074793
5547,0.310033195
5548,0.30994817
5549,0.309819287
5550,0.3095528
5551,0.30939882
5552,0.309225119
5553,0.309101717
5554,0.308885332
5555,0.308617636
5556,0.308333028
5557,0.308020263
5558,0.307821529
5559,0.307698611
5560,0.307472601
5561,0.307261579
5562,0.307039233
5563,0.306817781
5564,0.306361119
5565,0.306148742
5566,0.305974168
5567,0.305877775
5568,0.305740685
5569,0.305535145
5570,0.305278178
5571,0.30506368
5572,0.305322695
5573,0.305056038
5574,0.304909475
5575,0.304720227
5576,0.304423332
5577,0.304134528
5578,0.30389
5579,0.304059104
5580,0.304082327
5581,0.30386034
5582,0.303837736
5583,0.303528438
5584,0.303231652
5585,0.30303723
5586,0.302885026
5587,0.302772196
5588,0.302593307
5589,0.302367347
5590,0.302135341
5591,0.301926345
5592,0.301725565
5593,0.30141035
5594,0.301239593
5595,0.301235474
5596,0.301257426
5597,0.301312878
5598,0.301264278
5599,0.301261655
5600,0.301180153
5601,0.301093448
5602,0.301056534
5603,0.301081068
5604,0.301147925
5605,0.301206867
5606,0.30124191
5607,0.301371344
5608,0.301417843
5609,0.301469587
5610,0.301509548
5611,0.301557128
5612,0.301899491
5613,0.301969643
5614,0.302081952
5615,0.302238252
5616,0.302705711
5617,0.303252151
5618,0.303800192
5619,0.304263809
5620,0.304606132
5621,0.305011936
5622,0.305376425
5623,0.305791352
5624,0.306159564
5625,0.306610344
5626,0.307130278
5627,0.307664822
5628,0.308196606
5629,0.30874867
5630,0.309278754
5631,0.309757077
5632,0.31004584
5633,0.310388514
5634,0.31096807
5635,0.311583689
5636,0.312200562
5637,0.312664794
5638,0.313131261
5639,0.313622874
5640,0.314243747
5641,0.314650624
5642,0.315011785
5643,0.315458435
5644,0.315929433
5645,0.316321749
5646,0.316735947
5647,0.31726177
5648,0.317729669
5649,0.318234651
5650,0.318755821
5651,0.319248131
5652,0.319753788
5653,0.320238608
5654,0.320687953
5655,0.321221145
5656,0.321756335
5657,0.322337328
5658,0.322809306
5659,0.323294865
5660,0.323884947
5661,0.324416699
5662,0.324996316
5663,0.325597308
5664,0.326230895
5665,0.326826931
5666,0.327327736
5667,0.327893577
5668,0.328510705
5669,0.329171259
5670,0.329728185
5671,0.330266807
5672,0.330826293
5673,0.331436109
5674,0.332040999
5675,0.332563683
5676,0.333038978
5677,0.333581607
5678,0.334164485
5679,0.334628915
5680,0.335065959
5681,0.335578081
5682,0.336146861
5683,0.336712979
5684,0.337310165
5685,0.337886523
5686,0.338489223
5687,0.339020671
5688,0.339510899
5689,0.340043044
5690,0.340568008
5691,0.341168208
5692,0.341792446
5693,0.342406733
5694,0.342887421
5695,0.343426094
5696,0.343760791
5697,0.344442587
5698,0.345036196
5699,0.345697608
5700,0.346122444
5701,0.346676274
5702,0.347597054
5703,0.348469181
5704,0.349410248
5705,0.350324613
5706,0.350945151
5707,0.351535896
5708,0.351967761
5709,0.352667106
5710,0.353383735
5711,0.354098786
5712,0.354872349
5713,0.355630039
5714,0.356411181
5715,0.35706925
5716,0.357742596
5717,0.358465725
5718,0.359131515
5719,0.359881547
5720,0.360692984
5721,0.361353419
5722,0.361977816
5723,0.362557417
5724,0.363172248
5725,0.363400724
5726,0.363998118
5727,0.364298112
5728,0.36482499
5729,0.365394771
5730,0.365731979
5731,0.365874958
5732,0.366342823
5733,0.367060151
5734,0.367732162
5735,0.36834966
5736,0.369116085
5737,0.369921591
5738,0.370557721
5739,0.371391056
5740,0.37177921
5741,0.372149888
5742,0.373012631
5743,0.373849258
5744,0.374505605
5745,0.375295459
5746,0.375946033
5747,0.37674627
5748,0.377001898
5749,0.377216664
5750,0.377426807
5751,0.377715627
5752,0.378251442
5753,0.379004388
5754,0.379452358
5755,0.380195734
5756,0.380937532
5757,0.3817849
5758,0.3825786
5759,0.383365578
5760,0.383921303
5761,0.384620469
5762,0.385414012
5763,0.386195909
5764,0.386950853
5765,0.387691071
5766,0.388791074
5767,0.389694002
5768,0.390615074
5769,0.39145677
5770,0.392377675
5771,0.393256285
5772,0.394154438
5773,0.39501772
5774,0.395874015
5775,0.396840865
5776,0.397723452
5777,0.398616297
5778,0.399568036
5779,0.400525689
5780,0.401542589
5781,0.402514064
5782,0.403452883
5783,0.404498992
5784,0.405483554
5785,0.406389063
5786,0.407382652
5787,0.408371791
5788,0.409281567
5789,0.410239467
5790,0.4112203
5791,0.412191377
5792,0.413152479
5793,0.41431461
5794,0.415237475
5795,0.416168669
5796,0.417075456
5797,0.418055819
5798,0.419065877
5799,0.420062229
5800,0.42110466
5801,0.422159248
5802,0.423203785
5803,0.424229441
5804,0.425197154
5805,0.426203687
5806,0.427259054
5807,0.428313091
5808,0.429328446
5809,0.430357723
5810,0.431383475
5811,0.432471356
5812,0.43358462
5813,0.434666758
5814,0.435852119
5815,0.437119957
5816,0.438342908
5817,0.439594431
5818,0.440940075
5819,0.442157923
5820,0.44342121
5821,0.444584338
5822,0.445728636
5823,0.446862929
5824,0.448015998
5825,0.449279591
5826,0.450360276
5827,0.451386189
5828,0.452339295
5829,0.453278181
5830,0.454403878
5831,0.455455772
5832,0.456521962
5833,0.457626129
5834,0.458703615
5835,0.459805897
5836,0.460865612
5837,0.4616938
5838,0.462624349
5839,0.463545899
5840,0.464493871
5841,0.465443982
5842,0.466282656
5843,0.467187201
5844,0.468180387
5845,0.468944056
5846,0.469810074
5847,0.470705383
5848,0.47147316
5849,0.472250632
5850,0.472981039
5851,0.473771056
5852,0.474517807
5853,0.475279409
5854,0.475939671
5855,0.476597071
5856,0.477291596
5857,0.477983498
5858,0.47874883
5859,0.479498869
5860,0.480401247
5861,0.481392601
5862,0.48222995
5863,0.483089852
5864,0.483919198
5865,0.484836416
5866,0.485817847
5867,0.486676132
5868,0.487477341
5869,0.488265876
5870,0.489176171
5871,0.490034394
5872,0.490880875
5873,0.491302894
5874,0.492093838
5875,0.492845533
5876,0.493719111
5877,0.494623341
5878,0.495465162
5879,0.496366096
5880,0.496899129
5881,0.497536267
5882,0.498258174
5883,0.498999392
5884,0.499878777
5885,0.50075479
5886,0.501622072
5887,0.502392019
5888,0.503144129
5889,0.503905304
5890,0.504663304
5891,0.505487712
5892,0.506383993
5893,0.507276959
5894,0.508207052
5895,0.509105003
5896,0.509889489
5897,0.510677508
5898,0.511424855
5899,0.512290349
5900,0.513101074
5901,0.513908293
5902,0.51475421
5903,0.515458009
5904,0.516138277
5905,0.516772593
5906,0.517450698
5907,0.518148766
5908,0.518758737
5909,0.519375017
5910,0.519976713
5911,0.52060826
5912,0.52128866
5913,0.521703322
5914,0.522375739
5915,0.522910347
5916,0.523424186
5917,0.523588743
5918,0.523804494
5919,0.523921318
5920,0.524209807
5921,0.52450014
5922,0.524817217
5923,0.525066595
5924,0.525304065
5925,0.525681968
5926,0.525866983
5927,0.52601363
5928,0.526188089
5929,0.526334948
5930,0.526432562
5931,0.526535978
5932,0.526674895
5933,0.527048426
5934,0.527373484
5935,0.527450435
5936,0.527463721
5937,0.527497372
5938,0.527690791
5939,0.527875105
5940,0.52798833
5941,0.527971163
5942,0.528341951
5943,0.528697654
5944,0.528848435
5945,0.52909157
5946,0.52920914
5947,0.529357685
5948,0.529399558
5949,0.529451414
5950,0.529501662
5951,0.529454568
5952,0.52944328
5953,0.529549504
5954,0.529606113
5955,0.529683765
5956,0.529757441
5957,0.529803982
5958,0.529823508
5959,0.529904608
5960,0.529977257
5961,0.530047074
5962,0.530128284
5963,0.5301847
5964,0.530243229
5965,0.530240932
5966,0.53046021
5967,0.530683687
5968,0.530766663
5969,0.530872066
5970,0.53094996
5971,0.531209868
5972,0.531437864
5973,0.531676288
5974,0.531893775
5975,0.532133672
5976,0.532433362
5977,0.532770785
5978,0.533013881
5979,0.533213268
5980,0.533514204
5981,0.533808147
5982,0.534090663
5983,0.534473209
5984,0.534760774
5985,0.534924855
5986,0.535177008
5987,0.535462936
5988,0.535868384
5989,0.536379511
5990,0.536559831
5991,0.536723251
5992,0.536866749
5993,0.536906956
5994,0.537103589
5995,0.537424079
5996,0.537793991
5997,0.538489968
5998,0.539105546
5999,0.539357978
6000,0.539796842
6001,0.540499907
6002,0.540798285
6003,0.540680951
6004,0.540602257
6005,0.540523149
6006,0.540458014
6007,0.540576548
6008,0.540726485
6009,0.540986139
6010,0.540990586
6011,0.540939038
6012,0.540883311
6013,0.540989132
6014,0.541056534
6015,0.541150367
6016,0.541323267
6017,0.541478576
6018,0.541667984
6019,0.541883858
6020,0.541981637
6021,0.541797506
6022,0.541781059
6023,0.542030121
6024,0.542318884
6025,0.542583186
6026,0.543222706
6027,0.54348376
6028,0.543995683
6029,0.544286459
6030,0.544581155
6031,0.545097704
6032,0.5456364
6033,0.54603298
6034,0.546381562
6035,0.546645057
6036,0.546976292
6037,0.547198131
6038,0.547225267
6039,0.547405611
6040,0.547404191
6041,0.547889624
6042,0.548399788
6043,0.548431649
6044,0.54850767
6045,0.548624414
6046,0.548639842
6047,0.548763443
6048,0.548819483
6049,0.549289995
6050,0.549658764
6051,0.550168147
6052,0.550621069
6053,0.550852488
6054,0.551002089
6055,0.551346629
6056,0.551363278
6057,0.551372002
6058,0.551317267
6059,0.551310677
6060,0.551306137
6061,0.551371188
6062,0.551267368
6063,0.55118102
6064,0.55108816
6065,0.551228581
6066,0.551313221
6067,0.550994046
6068,0.55089515
6069,0.550834772
6070,0.550881832
6071,0.550730561
6072,0.55068882
6073,0.550464574
6074,0.550406427
6075,0.550345482
6076,0.550071565
6077,0.549908827
6078,0.549776199
6079,0.54958984
6080,0.549343066
6081,0.548981569
6082,0.548625778
6083,0.54820352
6084,0.547705698
6085,0.547267747
6086,0.546887468
6087,0.546407296
6088,0.545920588
6089,0.545565362
6090,0.545158606
6091,0.544734696
6092,0.544306616
6093,0.543889544
6094,0.543291946
6095,0.54293277
6096,0.542523355
6097,0.542140116
6098,0.541684164
6099,0.541168318
6100,0.540682584
6101,0.540155408
6102,0.539628573
6103,0.539063685
6104,0.538553714
6105,0.538078677
6106,0.537635717
6107,0.537148028
6108,0.536638309
6109,0.536172907
6110,0.535667019
6111,0.535155303
6112,0.53457533
6113,0.533965608
6114,0.533315458
6115,0.532635976
6116,0.531896554
6117,0.531186428
6118,0.530526572
6119,0.529761843
6120,0.529120212
6121,0.52846971
6122,0.527831016
6123,0.52723476
6124,0.526643873
6125,0.52608124
6126,0.525422783
6127,0.52492512
6128,0.524450596
6129,0.524015773
6130,0.523653191
6131,0.523108267
6132,0.522586548
6133,0.522100078
6134,0.521642663
6135,0.52123014
6136,0.520822512
6137,0.520387474
6138,0.52021586
6139,0.519977181
6140,0.519717885
6141,0.519483816
6142,0.519091577
6143,0.518947445
6144,0.518670831
6145,0.518318815
6146,0.51821164
6147,0.517954883
6148,0.517734143
6149,0.517773396
6150,0.517710579
6151,0.517746415
6152,0.517795667
6153,0.517795981
6154,0.517670931
6155,0.51785439
6156,0.518083747
6157,0.518199824
6158,0.518141831
6159,0.517961286
6160,0.51782195
6161,0.517454567
6162,0.516998621
6163,0.516747506
6164,0.516487296
6165,0.516275662
6166,0.515868084
6167,0.515363173
6168,0.514952898
6169,0.514613236
6170,0.514238897
6171,0.513769639
6172,0.513476974
6173,0.513164302
6174,0.512774573
6175,0.512392208
6176,0.512126362
6177,0.511829392
6178,0.51161928
6179,0.511467194
6180,0.511300556
6181,0.511057014
6182,0.51095825
6183,0.510822999
6184,0.510681592
6185,0.510511923
6186,0.510277139
6187,0.510086378
6188,0.509854024
6189,0.509720953
6190,0.509561845
6191,0.509490449
6192,0.509306961
6193,0.509056244
6194,0.508862662
6195,0.508609291
6196,0.508372856
6197,0.508160796
6198,0.507942874
6199,0.507717904
6200,0.507468911
6201,0.507271007
6202,0.507305429
6203,0.507024977
6204,0.507240325
6205,0.507434181
6206,0.507529937
6207,0.507685589
6208,0.5075217
6209,0.507564258
6210,0.507742446
6211,0.507899662
6212,0.507849881
6213,0.508340561
6214,0.508806479
6215,0.508664082
6216,0.509217089
6217,0.509743149
6218,0.510298195
6219,0.510822257
6220,0.511483357
6221,0.511953081
6222,0.512587764
6223,0.513183367
6224,0.513168752
6225,0.513190742
6226,0.513065583
6227,0.51344777
6228,0.513357674
6229,0.513251032
6230,0.513367449
6231,0.513469201
6232,0.513679311
6233,0.514066019
6234,0.514464449
6235,0.51484839
6236,0.514974566
6237,0.515462034
6238,0.516060935
6239,0.516450358
6240,0.516801791
6241,0.5176451
6242,0.518165588
6243,0.518560252
6244,0.51840704
6245,0.518752128
6246,0.518757301
6247,0.518954574
6248,0.518957326
6249,0.519296226
6250,0.519396081
6251,0.519958241
6252,0.520624221
6253,0.521196349
6254,0.521560859
6255,0.521850598
6256,0.522172154
6257,0.522423929
6258,0.522765629
6259,0.522950893
6260,0.523276368
6261,0.523454105
6262,0.523667664
6263,0.523809111
6264,0.524154888
6265,0.524598844
6266,0.524934756
6267,0.525160886
6268,0.525396198
6269,0.52564183
6270,0.525889888
6271,0.526138764
6272,0.526112391
6273,0.526263416
6274,0.526347943
6275,0.526484279
6276,0.526433824
6277,0.526627359
6278,0.526720665
6279,0.526938376
6280,0.527131971
6281,0.527289537
6282,0.527368563
6283,0.527360094
6284,0.527253275
6285,0.527161638
6286,0.527157668
6287,0.527044448
6288,0.527083428
6289,0.52676466
6290,0.526530067
6291,0.526454119
6292,0.526574105
6293,0.52654301
6294,0.526783198
6295,0.526821538
6296,0.526743846
6297,0.526696308
6298,0.526451998
6299,0.525886212
6300,0.525792105
6301,0.525418176
6302,0.525017468
6303,0.524935469
6304,0.524652874
6305,0.524551586
6306,0.524227843
6307,0.523879574
6308,0.523455312
6309,0.523111104
6310,0.522812052
6311,0.522453243
6312,0.522325764
6313,0.522181292
6314,0.521697874
6315,0.521332414
6316,0.521065104
6317,0.520809473
6318,0.520535381
6319,0.52021967
6320,0.51986206
6321,0.519508177
6322,0.519323093
6323,0.519164184
6324,0.518703716
6325,0.518358265
6326,0.518014373
6327,0.517617014
6328,0.517363984
6329,0.517090809
6330,0.516849707
6331,0.516629689
6332,0.516486281
6333,0.516386853
6334,0.516183496
6335,0.515948017
6336,0.515762947
6337,0.5155334
6338,0.515333552
6339,0.515293953
6340,0.51530361
6341,0.515908034
6342,0.51596302
6343,0.516429961
6344,0.516436892
6345,0.5169234
6346,0.517641365
6347,0.518084023
6348,0.518877316
6349,0.519590257
6350,0.52028319
6351,0.521073081
6352,0.521659127
6353,0.522207926
6354,0.522868124
6355,0.523338885
6356,0.523972237
6357,0.524674407
6358,0.525445114
6359,0.526277922
6360,0.527031251
6361,0.528479596
6362,0.529261192
6363,0.530163093
6364,0.530950718
6365,0.531821581
6366,0.533043503
6367,0.533874169
6368,0.534920547
6369,0.536361781
6370,0.537872286
6371,0.539171948
6372,0.540592495
6373,0.54197973
6374,0.543034721
6375,0.543879053
6376,0.544904005
6377,0.545884685
6378,0.546949306
6379,0.547854313
6380,0.548600765
6381,0.549505701
6382,0.550472051
6383,0.551352116
6384,0.552628968
6385,0.55367795
6386,0.554746051
6387,0.555866237
6388,0.556876369
6389,0.557819616
6390,0.558832369
6391,0.559883301
6392,0.560976576
6393,0.562095589
6394,0.563292285
6395,0.564245763
6396,0.565264089
6397,0.566328464
6398,0.567433227
6399,0.568481179
6400,0.569600089
6401,0.570588116
6402,0.572083571
6403,0.573588828
6404,0.575112552
6405,0.576645459
6406,0.577804288
6407,0.578884595
6408,0.579913566
6409,0.581190053
6410,0.582279146
6411,0.583455934
6412,0.584969722
6413,0.586488359
6414,0.587917048
6415,0.589077402
6416,0.590458248
6417,0.591940775
6418,0.593033504
6419,0.594393516
6420,0.595834172
6421,0.597319264
6422,0.599047263
6423,0.600273023
6424,0.601728021
6425,0.603185216
6426,0.604596681
6427,0.605917663
6428,0.606946966
6429,0.608463884
6430,0.609524032
6431,0.610759517
6432,0.612026474
6433,0.613283932
6434,0.614630321
6435,0.615959009
6436,0.617172378
6437,0.618495128
6438,0.619607843
6439,0.620904751
6440,0.622246445
6441,0.623581033
6442,0.62492146
6443,0.626309161
6444,0.627466904
6445,0.628794911
6446,0.630023739
6447,0.631505831
6448,0.632837927
6449,0.634064562
6450,0.6352567
6451,0.636475271
6452,0.637613148
6453,0.638652361
6454,0.639681682
6455,0.640863882
6456,0.641793004
6457,0.642647074
6458,0.643646248
6459,0.644783351
6460,0.646193979
6461,0.647342717
6462,0.648703096
6463,0.650189886
6464,0.651548362
6465,0.652598182
6466,0.6539336
6467,0.655160908
6468,0.65629788
6469,0.657451478
6470,0.658572954
6471,0.659959019
6472,0.661197924
6473,0.662343927
6474,0.663403541
6475,0.664683844
6476,0.666162871
6477,0.667593339
6478,0.669024359
6479,0.670310854
6480,0.671372957
6481,0.672474241
6482,0.67366272
6483,0.674632051
6484,0.675801974
6485,0.677067435
6486,0.67815297
6487,0.679407087
6488,0.680644414
6489,0.681544029
6490,0.68261912
6491,0.683718332
6492,0.684755448
6493,0.685693131
6494,0.68672027
6495,0.687747152
6496,0.688731613
6497,0.689770646
6498,0.690855344
6499,0.691758594
6500,0.692877263
6501,0.6939837
6502,0.695065594
6503,0.696241575
6504,0.697347337
6505,0.697932674
6506,0.698711256
6507,0.699605177
6508,0.700299501
6509,0.700997189
6510,0.701936964
6511,0.702745652
6512,0.703487308
6513,0.704491854
6514,0.704908299
6515,0.705427302
6516,0.706252871
6517,0.706763111
6518,0.707525436
6519,0.70821715
6520,0.708705064
6521,0.709163415
6522,0.709527862
6523,0.710298162
6524,0.711099733
6525,0.712136854
6526,0.713074163
6527,0.714069222
6528,0.715065699
6529,0.716641033
6530,0.718205939
6531,0.719644666
6532,0.721108711
6533,0.722256697
6534,0.723172535
6535,0.724127638
6536,0.725085046
6537,0.726425022
6538,0.727271354
6539,0.728078132
6540,0.729194113
6541,0.730212452
6542,0.73087069
6543,0.731811566
6544,0.732790602
6545,0.734251218
6546,0.735268089
6547,0.736389478
6548,0.73751756
6549,0.738759382
6550,0.739893113
6551,0.741344
6552,0.742206713
6553,0.743080208
6554,0.744038527
6555,0.745059126
6556,0.746303451
6557,0.747534765
6558,0.748789201
6559,0.750022183
6560,0.751389386
6561,0.75259068
6562,0.753922286
6563,0.755192724
6564,0.756632593
6565,0.757927111
6566,0.759017757
6567,0.760237837
6568,0.761388153
6569,0.762580345
6570,0.763819809
6571,0.764994318
6572,0.766137211
6573,0.767385629
6574,0.76848001
6575,0.769716989
6576,0.770886486
6577,0.772226078
6578,0.773330281
6579,0.774517536
6580,0.775736059
6581,0.776944997
6582,0.778080282
6583,0.779370249
6584,0.780645435
6585,0.78199254
6586,0.783404249
6587,0.784783782
6588,0.786282468
6589,0.787518701
6590,0.789033879
6591,0.790227675
6592,0.791733939
6593,0.793110383
6594,0.794600639
6595,0.795878489
6596,0.797254412
6597,0.798783335
6598,0.800182357
6599,0.801622478
6600,0.803203767
6601,0.804755926
6602,0.806356706
6603,0.807763283
6604,0.809062136
6605,0.810661115
6606,0.812023594
6607,0.81356544
6608,0.815105392
6609,0.816756784
6610,0.818155453
6611,0.819793373
6612,0.821462047
6613,0.822907963
6614,0.824405221
6615,0.826050238
6616,0.827551458
6617,0.828925961
6618,0.830332311
6619,0.831538936
6620,0.832999157
6621,0.834181464
6622,0.835572469
6623,0.836887905
6624,0.838174254
6625,0.839658681
6626,0.840933827
6627,0.842294935
6628,0.843869255
6629,0.844924508
6630,0.846222375
6631,0.847403897
6632,0.848424034
6633,0.849477751
6634,0.850583162
6635,0.851776712
6636,0.852870352
6637,0.85390641
6638,0.85510965
6639,0.856199508
6640,0.857222005
6641,0.858226675
6642,0.858357043
6643,0.859407581
6644,0.859721249
6645,0.860484391
6646,0.860360312
6647,0.860391689
6648,0.860288617
6649,0.859807495
6650,0.859445087
6651,0.858962934
6652,0.85849167
6653,0.858149791
6654,0.857779057
6655,0.857347518
6656,0.856915518
6657,0.856373619
6658,0.855908323
6659,0.855272582
6660,0.85457819
6661,0.853984866
6662,0.852619504
6663,0.852014528
6664,0.851282781
6665,0.850636912
6666,0.849885782
6667,0.848543296
6668,0.847657433
6669,0.846612948
6670,0.845111348
6671,0.843520208
6672,0.842074079
6673,0.840662444
6674,0.839201469
6675,0.838190528
6676,0.837166171
6677,0.836019358
6678,0.834999797
6679,0.833862923
6680,0.832910608
6681,0.83205479
6682,0.831093876
6683,0.830090161
6684,0.829251288
6685,0.828068981
6686,0.827139603
6687,0.826226137
6688,0.825229835
6689,0.824362452
6690,0.823551338
6691,0.822687733
6692,0.821794323
6693,0.820880892
6694,0.819891482
6695,0.818841663
6696,0.817917153
6697,0.817010447
6698,0.816070146
6699,0.815075193
6700,0.814113724
6701,0.813168083
6702,0.812362688
6703,0.811084588
6704,0.809747491
6705,0.808392699
6706,0.807027705
6707,0.805976271
6708,0.804957352
6709,0.804026311
6710,0.802843798
6711,0.801836039
6712,0.80079613
6713,0.799421773
6714,0.798020255
6715,0.796713976
6716,0.795804203
6717,0.794641825
6718,0.793380807
6719,0.792533256
6720,0.791344083
6721,0.790115094
6722,0.788865882
6723,0.787291661
6724,0.786253886
6725,0.784972226
6726,0.783700299
6727,0.782446686
6728,0.781337818
6729,0.780450499
6730,0.779169969
6731,0.778288759
6732,0.777230751
6733,0.776153605
6734,0.775107942
6735,0.773959688
6736,0.77277617
6737,0.771567842
6738,0.770293658
6739,0.769311031
6740,0.768062732
6741,0.766805181
6742,0.765551067
6743,0.764189624
6744,0.762953487
6745,0.76185944
